Country,EdLevel,YearsCodePro,Salary
51,0,9.0,103000.0
5,0,20.0,28668.0
51,1,7.0,100000.0
51,0,39.0,245000.0
51,0,10.0,106000.0
51,0,12.0,200000.0
7,0,4.0,78084.0
51,2,42.0,200000.0
20,0,12.0,67066.0
42,0,5.0,49311.0
5,0,6.0,29916.0
32,0,12.0,14401.0
12,0,7.0,93696.0
51,2,11.0,125000.0
51,0,10.0,175000.0
50,1,10.0,40205.0
27,2,5.0,51192.0
7,0,37.0,156168.0
23,1,20.0,90647.0
51,0,4.0,78000.0
51,0,10.0,114000.0
36,0,2.0,19200.0
12,1,9.0,75708.0
50,2,3.0,52769.0
51,1,6.0,115000.0
51,0,15.0,100000.0
51,0,9.0,165000.0
29,0,9.0,37500.0
51,0,20.0,120000.0
41,2,18.0,63986.0
51,0,10.0,105000.0
51,0,10.0,144000.0
20,0,4.0,10056.0
51,1,3.0,100000.0
51,0,30.0,200000.0
7,0,12.0,106194.0
16,3,2.0,43724.0
35,2,0.5,23125.0
5,0,23.0,42372.0
51,0,20.0,180000.0
51,0,17.0,108000.0
51,1,5.0,85000.0
51,0,5.0,100000.0
51,2,3.0,160000.0
7,2,4.0,81988.0
51,0,23.0,172000.0
5,2,12.0,19200.0
45,0,23.0,60948.0
50,0,13.0,50256.0
51,0,5.0,185000.0
32,3,18.0,35460.0
50,0,6.0,50256.0
16,2,8.0,42228.0
17,0,22.0,106644.0
25,1,14.0,31993.0
32,0,4.0,13200.0
51,0,20.0,145000.0
17,0,5.0,66119.0
32,2,22.0,99516.0
48,0,9.0,26304.0
50,0,15.0,80409.0
16,2,2.0,42657.0
7,0,18.0,140551.0
11,1,6.0,38976.0
50,3,5.0,41461.0
34,0,13.0,37896.0
48,0,5.0,18792.0
51,0,15.0,93000.0
11,2,4.0,25200.0
0,0,3.0,12000.0
17,3,20.0,44796.0
43,2,10.0,159966.0
51,2,6.0,115000.0
50,0,7.0,113075.0
51,0,14.0,173280.0
51,3,3.0,128000.0
17,0,4.0,66652.0
25,2,6.0,39458.0
51,0,11.0,145000.0
51,1,15.0,200000.0
5,2,16.0,27005.0
32,3,2.0,10200.0
20,0,7.0,17028.0
36,2,25.0,49056.0
8,1,2.0,37872.0
26,0,2.0,39210.0
51,0,16.0,210000.0
50,0,6.0,60307.0
32,0,16.0,120000.0
51,0,12.0,130000.0
50,2,4.0,50256.0
51,0,9.0,125000.0
51,2,6.0,145000.0
51,0,19.0,162000.0
50,0,14.0,94230.0
50,0,9.0,64664.0
32,1,7.0,35832.0
51,0,10.0,147500.0
50,1,7.0,62820.0
50,0,7.0,86691.0
20,2,5.0,10963.0
7,0,4.0,113222.0
51,0,14.0,160000.0
51,1,23.0,160000.0
50,2,16.0,86691.0
51,1,28.0,230000.0
50,0,11.0,69353.0
7,0,0.5,66372.0
1,0,13.0,84925.0
51,1,15.0,84000.0
51,0,6.0,88000.0
51,0,10.0,190000.0
51,3,10.0,215000.0
32,2,1.0,12036.0
0,1,12.0,95000.0
51,0,10.0,129000.0
7,0,3.0,89797.0
17,2,4.0,58654.0
50,2,18.0,81666.0
45,0,3.0,51192.0
50,2,7.0,62034.0
29,1,30.0,90647.0
7,1,30.0,78084.0
17,1,26.0,46923.0
23,0,5.0,95979.0
25,1,4.0,22092.0
50,0,6.0,81666.0
7,1,1.0,42946.0
7,2,5.0,117126.0
7,2,4.0,62467.0
51,0,33.0,145000.0
17,2,18.0,66119.0
20,0,9.0,38692.0
51,0,43.0,175000.0
50,2,3.0,81666.0
51,1,28.0,48000.0
36,0,0.5,11640.0
5,2,3.0,14952.0
51,2,15.0,160000.0
51,0,18.0,136000.0
2,0,13.0,72518.0
51,0,2.0,117000.0
7,1,17.0,62800.0
51,0,5.0,95000.0
51,1,22.0,172500.0
51,0,6.0,200000.0
50,0,13.0,125639.0
51,2,5.0,150000.0
7,2,8.0,109318.0
51,1,8.0,115000.0
10,2,7.0,84540.0
41,0,1.0,28152.0
51,0,16.0,160000.0
51,0,3.0,80000.0
51,2,2.0,108000.0
6,1,3.0,29448.0
51,0,6.0,180000.0
43,0,2.0,31993.0
51,2,16.0,150000.0
51,2,13.0,250000.0
5,3,24.0,29916.0
28,0,2.0,29103.0
51,0,5.0,100000.0
43,3,5.0,23040.0
51,0,6.0,100000.0
51,0,5.0,221000.0
33,0,3.0,18792.0
20,2,10.0,55458.0
51,2,21.0,190000.0
51,2,17.0,140000.0
51,1,5.0,80000.0
51,0,3.0,200000.0
51,0,13.0,200000.0
52,0,4.0,22788.0
51,0,23.0,150000.0
51,0,13.0,106000.0
17,2,5.0,66119.0
51,0,8.0,170000.0
25,2,4.0,37325.0
5,0,11.0,27420.0
15,2,4.0,63986.0
51,1,15.0,125000.0
48,0,14.0,33828.0
45,2,2.0,66026.0
11,1,20.0,72744.0
32,0,6.0,41808.0
18,0,4.0,15360.0
28,0,5.0,20071.0
51,0,16.0,140000.0
50,0,15.0,108050.0
51,2,44.0,135000.0
51,0,10.0,105000.0
51,0,10.0,200000.0
51,1,8.0,144000.0
16,2,1.0,63986.0
17,1,1.0,10872.0
51,2,35.0,150000.0
8,1,10.0,20244.0
51,2,5.0,180000.0
4,2,6.0,31992.0
7,0,6.0,65591.0
51,0,18.0,228000.0
5,0,3.0,15360.0
36,0,10.0,42657.0
51,0,40.0,250000.0
17,2,3.0,44790.0
51,0,15.0,122000.0
16,0,1.0,33260.0
51,1,39.0,130000.0
11,1,7.0,37932.0
17,1,7.0,213287.0
51,0,13.0,140000.0
32,0,5.0,18852.0
51,1,3.0,65000.0
7,3,28.0,93696.0
51,0,10.0,218000.0
43,1,0.5,26661.0
20,0,1.0,14187.0
42,1,40.0,44253.0
16,2,6.0,47990.0
25,1,4.0,31993.0
51,1,9.0,65000.0
10,1,20.0,48312.0
17,1,9.0,53748.0
7,0,5.0,93701.0
51,2,4.0,117500.0
50,3,25.0,157049.0
51,0,16.0,180000.0
5,1,4.0,75036.0
51,0,0.5,65000.0
17,0,10.0,159966.0
45,2,2.0,40836.0
10,1,4.0,48312.0
20,0,5.0,33533.0
17,2,12.0,46068.0
51,0,37.0,138000.0
51,1,23.0,135000.0
17,0,5.0,58867.0
11,0,20.0,62352.0
51,0,4.0,183000.0
51,0,12.0,240000.0
32,0,7.0,15144.0
51,0,15.0,148000.0
51,2,28.0,180000.0
32,0,6.0,20400.0
51,0,7.0,90000.0
17,1,11.0,51192.0
50,3,35.0,92973.0
2,2,21.0,49908.0
0,1,20.0,80784.0
51,0,23.0,150000.0
16,2,3.0,34393.0
51,1,8.0,100000.0
51,0,6.0,155000.0
51,0,12.0,163000.0
5,1,10.0,41136.0
35,1,5.0,49152.0
7,0,9.0,54659.0
43,1,25.0,45857.0
51,0,16.0,200000.0
51,2,2.0,75000.0
10,2,20.0,42276.0
25,0,11.0,47990.0
51,0,26.0,135000.0
51,2,10.0,94000.0
51,0,5.0,100000.0
50,3,10.0,62820.0
51,0,10.0,237000.0
51,2,32.0,132000.0
7,0,30.0,85893.0
51,2,18.0,90000.0
51,0,11.0,120000.0
51,0,9.0,226550.0
7,0,3.0,70276.0
51,0,6.0,90000.0
51,3,1.0,75000.0
51,0,23.0,200000.0
51,2,7.0,100000.0
5,1,7.0,28668.0
7,1,0.5,46850.0
7,0,10.0,84331.0
51,0,5.0,40000.0
38,1,33.0,66504.0
45,2,18.0,57792.0
50,0,14.0,103652.0
10,2,10.0,40764.0
5,0,5.0,23889.0
50,0,7.0,69102.0
8,1,0.5,10848.0
38,1,10.0,51948.0
51,1,22.0,165000.0
50,1,22.0,155793.0
10,2,10.0,16752.0
50,0,13.0,47743.0
7,2,1.0,41385.0
28,1,5.0,15660.0
0,2,7.0,59400.0
43,2,20.0,117308.0
51,0,1.0,85000.0
20,0,4.0,19139.0
51,1,20.0,120000.0
31,2,5.0,73112.0
51,0,1.0,72000.0
50,0,7.0,57794.0
51,0,9.0,109500.0
7,0,10.0,93701.0
43,1,2.0,26661.0
51,0,16.0,79144.0
7,0,8.0,93701.0
2,2,8.0,58654.0
50,0,7.0,81666.0
4,0,12.0,138637.0
32,0,3.0,18165.0
51,0,10.0,54000.0
51,0,16.0,175000.0
51,2,30.0,178000.0
36,2,9.0,38388.0
43,2,9.0,84249.0
43,0,7.0,19196.0
51,0,1.0,70000.0
51,0,35.0,200000.0
7,0,26.0,160000.0
51,0,26.0,240000.0
7,0,9.0,105414.0
7,1,8.0,117126.0
20,2,8.0,30948.0
28,3,20.0,22884.0
51,0,24.0,225000.0
51,1,30.0,100000.0
49,0,4.0,40608.0
51,2,20.0,170000.0
7,1,2.0,64029.0
51,1,3.0,73000.0
51,2,2.0,180000.0
25,0,10.0,36259.0
0,0,15.0,54000.0
31,2,8.0,64297.0
50,3,20.0,106793.0
51,0,4.0,84300.0
51,2,21.0,205000.0
51,1,2.0,60000.0
51,0,10.0,120000.0
50,2,0.5,31410.0
45,0,8.0,60948.0
10,3,4.0,19620.0
7,0,22.0,97605.0
25,0,5.0,40525.0
19,1,4.0,23436.0
50,0,10.0,87948.0
46,3,5.0,75792.0
50,2,25.0,64076.0
51,0,23.0,165000.0
5,2,5.0,47988.0
18,0,10.0,28152.0
51,2,22.0,150000.0
43,0,1.0,17063.0
51,1,6.0,185000.0
51,0,14.0,109000.0
7,2,23.0,93701.0
51,1,9.0,93000.0
17,0,20.0,100245.0
4,2,4.0,69318.0
7,0,3.0,64029.0
51,0,4.0,72000.0
45,2,8.0,85320.0
51,1,0.5,42000.0
7,1,4.0,70276.0
51,2,10.0,150000.0
51,2,4.0,130000.0
23,0,4.0,44790.0
51,0,7.0,189000.0
51,1,24.0,158000.0
51,0,30.0,110000.0
7,1,12.0,56221.0
51,0,6.0,55558.0
51,0,8.0,90000.0
51,2,22.0,150000.0
7,0,17.0,90578.0
51,2,15.0,94625.0
50,2,2.0,56538.0
32,2,8.0,186288.0
51,2,3.0,120000.0
51,2,6.0,150000.0
51,0,5.0,102000.0
7,2,3.0,66372.0
51,0,1.0,130000.0
32,1,3.0,11846.0
51,1,30.0,120000.0
5,0,2.0,12468.0
50,1,13.0,46487.0
51,0,19.0,83000.0
51,3,24.0,210000.0
51,1,18.0,155000.0
7,0,11.0,93701.0
51,0,30.0,188500.0
18,2,15.0,80628.0
7,0,4.0,171785.0
51,0,6.0,85000.0
5,0,5.0,19944.0
17,2,25.0,90647.0
51,0,25.0,150000.0
51,0,35.0,175000.0
51,1,7.0,200000.0
35,2,6.0,44400.0
51,0,13.0,180000.0
7,0,32.0,121030.0
17,1,8.0,45857.0
51,0,12.0,166500.0
28,0,6.0,19200.0
51,0,2.0,100000.0
4,3,8.0,53748.0
51,0,3.0,138000.0
20,0,4.0,18056.0
51,1,11.0,140000.0
51,0,8.0,242000.0
51,0,28.0,180000.0
51,0,9.0,60000.0
51,1,8.0,130000.0
45,2,13.0,53760.0
51,0,5.0,192850.0
28,0,10.0,12648.0
51,1,10.0,155000.0
51,0,1.0,145000.0
51,0,2.0,79000.0
51,0,13.0,240000.0
51,0,2.0,80000.0
51,0,9.0,177000.0
51,2,19.0,220000.0
51,0,0.5,142000.0
43,0,14.0,106644.0
17,3,5.0,53322.0
51,0,13.0,156000.0
20,1,13.0,29664.0
23,0,12.0,159966.0
51,0,3.0,90000.0
51,2,7.0,155850.0
51,2,12.0,83000.0
38,0,2.0,31176.0
51,0,6.0,115000.0
51,2,3.0,125000.0
51,0,6.0,54000.0
51,1,30.0,120000.0
51,0,34.0,150000.0
50,0,5.0,52769.0
51,0,7.0,135000.0
51,1,39.0,158000.0
51,0,21.0,150000.0
5,0,2.0,13503.0
51,1,15.0,120000.0
51,0,8.0,64000.0
51,0,0.5,69360.0
51,0,2.0,131000.0
51,0,18.0,183000.0
51,1,15.0,130000.0
51,2,10.0,135000.0
35,0,12.0,27756.0
51,0,14.0,99760.0
51,1,22.0,145000.0
28,1,6.0,18060.0
7,0,33.0,101509.0
51,0,11.0,210000.0
51,1,41.0,175200.0
50,1,5.0,60461.0
51,1,12.0,140000.0
17,2,0.5,67186.0
51,0,28.0,200000.0
51,0,7.0,135000.0
25,2,26.0,42657.0
38,2,2.0,37404.0
17,3,9.0,95979.0
29,0,11.0,76144.0
51,2,20.0,115000.0
51,2,2.0,99500.0
51,0,34.0,137000.0
7,2,10.0,187402.0
51,2,11.0,175000.0
51,3,5.0,106000.0
51,3,2.0,100000.0
51,0,21.0,185000.0
51,0,30.0,162000.0
51,0,7.0,135000.0
51,2,39.0,185000.0
17,1,4.0,66119.0
28,0,1.0,30708.0
51,0,17.0,225000.0
17,2,8.0,74651.0
51,0,17.0,209000.0
27,2,6.0,57024.0
51,0,9.0,155000.0
5,1,6.0,120000.0
7,0,9.0,93701.0
51,2,11.0,170000.0
51,2,0.5,136000.0
41,2,5.0,23040.0
51,0,11.0,155000.0
51,0,7.0,150000.0
51,2,29.0,100000.0
5,2,6.0,21192.0
51,0,16.0,200000.0
51,0,24.0,220000.0
51,0,10.0,210000.0
20,0,4.0,10056.0
17,0,13.0,91714.0
51,1,6.0,140000.0
15,2,15.0,79983.0
15,1,8.0,95979.0
51,0,15.0,150000.0
51,2,16.0,76000.0
51,0,7.0,220000.0
51,3,10.0,140000.0
24,0,13.0,179352.0
5,2,9.0,28008.0
17,3,30.0,63984.0
51,1,30.0,200000.0
7,0,5.0,136647.0
51,0,19.0,105000.0
51,2,4.0,140000.0
43,2,10.0,70380.0
20,0,4.0,11607.0
51,3,27.0,180000.0
17,2,20.0,103444.0
51,2,33.0,146000.0
20,2,3.0,32243.0
51,0,16.0,225000.0
51,0,17.0,92000.0
16,2,0.5,25594.0
7,1,10.0,104242.0
51,0,5.0,215000.0
37,0,15.0,51768.0
51,0,18.0,130000.0
7,1,5.0,46850.0
17,2,8.0,53322.0
44,2,5.0,11640.0
51,0,2.0,82000.0
50,3,24.0,144485.0
7,0,6.0,109318.0
51,0,13.0,89000.0
12,0,8.0,89472.0
51,2,3.0,199000.0
51,0,10.0,120000.0
51,2,30.0,223115.0
51,0,12.0,141950.0
45,3,6.0,48756.0
51,0,9.0,130000.0
51,1,5.0,81500.0
51,1,25.0,142000.0
50,1,1.0,26384.0
27,0,9.0,53112.0
2,0,6.0,53322.0
32,1,15.0,49023.0
51,0,24.0,165000.0
51,1,20.0,180000.0
50,1,4.0,62820.0
41,0,10.0,38388.0
51,0,7.0,164000.0
17,0,8.0,83182.0
7,0,5.0,113222.0
51,0,4.0,65000.0
19,1,10.0,133908.0
51,1,24.0,139948.0
7,0,5.0,78084.0
50,1,1.0,41461.0
32,0,3.0,23988.0
17,2,4.0,58654.0
7,1,3.0,39050.0
10,0,2.0,21132.0
37,2,4.0,90000.0
50,2,10.0,97999.0
32,2,18.0,25596.0
7,0,10.0,70276.0
20,0,7.0,33533.0
51,2,8.0,115000.0
35,2,24.0,48563.0
51,0,2.0,210000.0
35,2,12.0,66600.0
29,0,15.0,159966.0
7,0,15.0,85893.0
5,3,6.0,53231.0
28,0,2.0,10836.0
7,2,21.0,156168.0
35,0,3.0,16932.0
37,1,8.0,69888.0
15,2,11.0,70380.0
19,2,8.0,39056.0
17,2,21.0,85315.0
12,2,12.0,92052.0
5,0,3.0,12468.0
51,0,2.0,157000.0
51,0,11.0,120000.0
18,0,5.0,57588.0
51,0,3.0,95000.0
46,2,15.0,113761.0
30,0,11.0,102933.0
51,0,6.0,100000.0
51,0,4.0,80000.0
28,0,2.0,10836.0
17,2,10.0,31992.0
7,0,20.0,93701.0
5,0,16.0,14952.0
51,0,18.0,145000.0
51,0,2.0,80000.0
51,0,3.0,68000.0
51,0,24.0,220000.0
7,1,2.0,28116.0
51,1,8.0,140000.0
51,0,12.0,140000.0
10,3,6.0,24156.0
51,1,4.0,24000.0
51,2,16.0,210000.0
51,1,4.0,45760.0
51,2,28.0,150000.0
50,0,10.0,125639.0
51,0,15.0,218000.0
5,1,2.0,11220.0
25,0,22.0,35192.0
51,1,42.0,163000.0
51,0,29.0,150000.0
51,0,24.0,83500.0
51,0,13.0,179000.0
51,0,5.0,80000.0
51,3,21.0,150000.0
17,0,1.0,51189.0
51,0,12.0,134500.0
37,0,6.0,38820.0
20,2,0.5,10056.0
51,0,6.0,110000.0
5,0,8.0,34068.0
51,0,8.0,200000.0
51,0,1.0,85000.0
51,0,11.0,180000.0
17,2,8.0,33912.0
51,2,16.0,210000.0
51,0,23.0,155000.0
45,0,15.0,88881.0
50,1,10.0,76137.0
51,0,7.0,120000.0
32,2,5.0,24000.0
20,0,7.0,54168.0
51,0,7.0,230000.0
51,0,3.0,107000.0
43,2,3.0,29860.0
51,0,6.0,120000.0
51,1,30.0,145000.0
28,0,17.0,78276.0
51,1,10.0,180000.0
12,2,6.0,65960.0
51,0,28.0,133000.0
43,2,23.0,127972.0
17,2,12.0,74651.0
51,0,2.0,80000.0
7,0,7.0,74961.0
17,2,4.0,76783.0
23,1,7.0,54068.0
51,0,12.0,165000.0
51,0,35.0,165000.0
16,3,6.0,36259.0
51,2,2.0,100000.0
12,2,0.5,60228.0
12,1,28.0,75888.0
48,0,3.0,21048.0
0,1,12.0,42000.0
50,1,15.0,116845.0
48,0,15.0,26304.0
51,0,12.0,85000.0
35,2,8.0,26364.0
51,2,25.0,220000.0
51,0,12.0,154000.0
5,1,4.0,12468.0
12,2,18.0,94644.0
35,0,1.0,29688.0
51,2,7.0,196000.0
32,0,15.0,60000.0
1,0,6.0,102618.0
51,1,4.0,120000.0
5,0,1.0,12468.0
17,1,6.0,53322.0
51,2,4.0,113000.0
45,1,1.0,39012.0
50,2,20.0,62820.0
43,1,0.5,31993.0
51,0,19.0,150000.0
51,0,4.0,85000.0
7,0,1.0,64810.0
51,0,0.5,80000.0
5,1,3.0,12468.0
51,0,12.0,158000.0
51,2,15.0,143000.0
28,0,12.0,63228.0
51,2,26.0,160000.0
35,0,14.0,115625.0
50,2,10.0,75384.0
5,0,13.0,74784.0
31,0,3.0,72594.0
17,1,2.0,50123.0
51,2,3.0,240000.0
17,0,5.0,63984.0
51,1,5.0,100000.0
51,0,16.0,160000.0
2,1,6.0,53748.0
18,0,5.0,24192.0
51,2,12.0,130000.0
50,2,10.0,167100.0
7,0,10.0,55440.0
51,2,7.0,220000.0
0,1,9.0,35340.0
36,2,0.5,24312.0
10,0,5.0,27168.0
17,1,4.0,45857.0
51,0,3.0,124000.0
51,0,19.0,152500.0
51,1,2.0,70000.0
30,0,45.0,83633.0
24,0,3.0,136308.0
50,0,20.0,56538.0
51,2,8.0,115000.0
7,0,35.0,117126.0
5,0,2.0,14952.0
51,1,3.0,130000.0
51,0,0.5,60000.0
51,1,7.0,155000.0
51,0,12.0,165000.0
50,1,33.0,127147.0
28,1,15.0,10300.0
36,2,4.0,35832.0
51,0,23.0,248000.0
51,2,4.0,137000.0
51,0,9.0,110000.0
51,0,4.0,135000.0
51,0,2.0,86000.0
51,0,10.0,195000.0
16,2,3.0,69318.0
51,0,6.0,84000.0
28,0,8.0,34920.0
51,2,38.0,170000.0
51,0,9.0,113446.0
51,1,10.0,90000.0
51,2,10.0,180000.0
32,1,17.0,26650.0
17,1,3.0,102378.0
28,0,5.0,21000.0
51,3,10.0,250000.0
51,3,4.0,180000.0
51,0,21.0,160000.0
51,0,10.0,169950.0
43,1,0.5,53322.0
7,0,30.0,195210.0
51,2,21.0,125000.0
17,1,20.0,61853.0
17,1,14.0,31992.0
8,3,7.0,26028.0
37,2,5.0,31992.0
50,0,2.0,51660.0
20,2,7.0,15477.0
50,2,15.0,131921.0
12,2,1.0,120444.0
30,0,0.5,38600.0
35,2,4.0,33300.0
51,1,15.0,180000.0
51,0,20.0,125000.0
51,0,20.0,165000.0
51,2,1.0,33900.0
5,2,14.0,62320.0
51,1,30.0,100000.0
51,0,17.0,160000.0
51,2,19.0,250000.0
17,2,9.0,95979.0
29,2,5.0,102378.0
51,0,27.0,110000.0
43,0,22.0,39458.0
50,2,13.0,87948.0
30,1,20.0,90067.0
7,0,6.0,117126.0
50,2,6.0,100511.0
17,1,5.0,75504.0
5,0,15.0,39888.0
5,0,1.0,29592.0
51,0,3.0,95000.0
5,0,4.0,14208.0
0,0,0.5,11112.0
51,2,15.0,145000.0
51,1,18.0,175000.0
28,1,1.0,12048.0
51,0,18.0,220000.0
51,0,4.0,165000.0
51,0,23.0,155000.0
51,0,25.0,190000.0
7,0,3.0,85893.0
45,3,26.0,54852.0
7,1,20.0,195210.0
25,1,12.0,106644.0
51,0,12.0,180000.0
45,0,10.0,69480.0
23,1,24.0,117308.0
51,0,24.0,160000.0
51,0,1.0,138000.0
43,2,7.0,105577.0
51,0,16.0,155000.0
1,0,12.0,106157.0
43,0,5.0,30927.0
43,0,7.0,44796.0
7,1,5.0,78084.0
36,2,12.0,74651.0
24,0,5.0,129132.0
51,0,16.0,65000.0
51,0,1.0,115000.0
7,0,8.0,109318.0
24,2,30.0,143484.0
51,0,12.0,180000.0
5,2,5.0,27420.0
51,0,8.0,150000.0
0,1,5.0,67323.0
51,0,26.0,100000.0
51,2,9.0,151500.0
5,0,10.0,27421.0
1,0,2.0,67940.0
51,2,42.0,85000.0
32,0,10.0,41796.0
51,0,12.0,124000.0
17,1,7.0,51828.0
7,0,23.0,187402.0
7,2,10.0,128839.0
51,0,9.0,109180.0
28,1,7.0,18060.0
50,0,7.0,100511.0
36,0,5.0,19200.0
51,2,6.0,215000.0
7,0,4.0,128839.0
23,0,13.0,149301.0
5,1,2.0,10464.0
51,3,11.0,80000.0
32,0,8.0,42000.0
32,0,4.0,19298.0
51,0,16.0,192000.0
51,1,8.0,55000.0
5,2,6.0,32412.0
51,2,24.0,120000.0
51,0,7.0,250000.0
51,2,22.0,250000.0
32,1,15.0,54000.0
0,0,5.0,20196.0
51,1,16.0,130000.0
16,2,2.0,33276.0
51,0,2.0,60000.0
51,0,6.0,95000.0
32,0,19.0,84000.0
51,0,6.0,135000.0
51,0,12.0,156000.0
51,1,18.0,180000.0
30,0,35.0,85563.0
32,2,29.0,176000.0
51,0,2.0,80000.0
51,0,7.0,145000.0
51,0,20.0,234000.0
51,0,20.0,110000.0
10,1,2.0,27168.0
32,2,15.0,60926.0
51,2,15.0,200000.0
51,0,11.0,160000.0
5,0,11.0,37392.0
1,0,0.5,74310.0
51,0,10.0,250000.0
1,0,5.0,152158.0
17,0,2.0,47988.0
36,2,6.0,29436.0
5,0,10.0,51933.0
9,2,3.0,55860.0
51,0,10.0,140000.0
7,3,1.0,28116.0
51,1,21.0,118000.0
51,0,5.0,160000.0
32,0,7.0,47493.0
51,0,21.0,147000.0
7,2,0.5,54659.0
51,0,20.0,210000.0
51,1,24.0,198000.0
1,1,20.0,84925.0
20,0,8.0,30953.0
51,1,1.0,103000.0
1,2,1.0,60307.0
51,2,20.0,110000.0
51,1,3.0,95000.0
51,1,6.0,200000.0
30,0,11.0,90067.0
51,0,8.0,93000.0
47,2,6.0,23661.0
20,0,5.0,32243.0
51,2,18.0,245000.0
51,2,19.0,200000.0
51,0,3.0,80000.0
21,0,4.0,10240.0
51,0,14.0,130000.0
51,0,40.0,190000.0
51,0,4.0,130000.0
7,2,8.0,109318.0
0,0,5.0,90000.0
51,0,26.0,130000.0
51,1,33.0,140000.0
1,0,23.0,89172.0
51,0,4.0,243000.0
51,0,6.0,129000.0
7,0,3.0,70276.0
7,1,8.0,56221.0
51,0,17.0,150000.0
47,0,5.0,21300.0
51,1,10.0,98000.0
10,0,9.0,30192.0
51,0,10.0,145000.0
44,0,9.0,12336.0
32,2,8.0,15952.0
5,0,5.0,49860.0
1,1,15.0,70771.0
7,0,25.0,117126.0
10,3,7.0,75480.0
30,1,37.0,160833.0
51,0,23.0,130000.0
1,0,4.0,121726.0
28,0,8.0,22884.0
51,0,8.0,170000.0
51,0,18.0,95000.0
51,0,13.0,216000.0
32,0,4.0,27336.0
51,1,0.5,62000.0
30,0,6.0,57900.0
51,3,2.0,115000.0
51,0,6.0,170000.0
32,0,4.0,24000.0
21,0,11.0,27511.0
5,3,9.0,44868.0
5,0,5.0,11220.0
20,0,11.0,49009.0
51,2,14.0,185000.0
51,1,8.0,90000.0
51,0,8.0,181000.0
1,0,12.0,84925.0
32,0,3.0,42828.0
9,0,7.0,72072.0
51,2,6.0,115000.0
1,1,15.0,108988.0
7,2,20.0,85893.0
51,0,10.0,170000.0
40,0,9.0,87284.0
51,1,5.0,91000.0
51,2,5.0,122000.0
51,0,4.0,120000.0
20,0,8.0,15480.0
32,0,5.0,54000.0
1,2,14.0,111111.0
51,0,4.0,165000.0
51,1,25.0,152000.0
32,2,7.0,41556.0
30,0,19.0,115800.0
32,1,7.0,13176.0
16,2,3.0,159966.0
16,3,30.0,106644.0
32,2,10.0,27346.0
45,2,11.0,98531.0
51,0,4.0,180000.0
1,3,23.0,98372.0
47,0,5.0,23661.0
17,1,8.0,98112.0
32,0,3.0,10296.0
51,0,6.0,156500.0
51,0,10.0,200000.0
45,0,0.5,35352.0
1,2,2.0,127388.0
51,2,7.0,120000.0
51,0,14.0,200000.0
51,0,27.0,125000.0
1,1,3.0,60155.0
37,1,15.0,64704.0
20,0,9.0,51589.0
7,1,1.0,56221.0
51,0,4.0,55000.0
1,2,6.0,127388.0
1,1,14.0,84925.0
7,1,2.0,85893.0
51,1,10.0,150000.0
46,0,30.0,105492.0
50,1,38.0,57040.0
43,2,2.0,42657.0
51,0,30.0,225000.0
37,2,5.0,64709.0
51,0,3.0,82000.0
20,0,6.0,19346.0
37,2,3.0,41412.0
5,0,3.0,36000.0
17,0,3.0,85315.0
38,0,3.0,10392.0
32,2,3.0,28152.0
26,0,3.0,21168.0
32,0,10.0,75000.0
51,0,3.0,77500.0
20,0,8.0,64486.0
38,2,15.0,41556.0
1,2,5.0,88450.0
17,0,18.0,69318.0
37,0,16.0,64704.0
51,0,4.0,74500.0
1,0,1.0,70771.0
11,1,5.0,31176.0
28,1,1.0,19272.0
4,0,0.5,33276.0
37,2,3.0,32868.0
17,1,0.5,13056.0
21,0,8.0,16380.0
42,0,0.5,11376.0
16,3,20.0,70380.0
9,1,6.0,33035.0
32,0,4.0,30000.0
20,2,3.0,19346.0
17,2,8.0,71451.0
35,0,15.0,44400.0
7,0,8.0,105414.0
45,0,2.0,60948.0
29,0,30.0,79983.0
16,2,5.0,59187.0
17,0,10.0,66119.0
15,3,12.0,38388.0
29,2,11.0,85315.0
46,2,16.0,98248.0
25,0,21.0,58654.0
16,0,4.0,45857.0
17,2,12.0,106644.0
32,0,1.0,51204.0
25,0,20.0,44790.0
42,1,15.0,66912.0
7,0,9.0,70276.0
35,1,2.0,26364.0
7,2,8.0,140551.0
32,0,2.0,13392.0
32,0,5.0,36000.0
17,0,2.0,47990.0
16,0,3.0,26772.0
37,0,17.0,110000.0
16,0,6.0,53322.0
17,3,15.0,57588.0
1,1,10.0,113234.0
50,1,6.0,81666.0
41,0,2.0,40308.0
15,2,20.0,74651.0
17,1,12.0,90647.0
16,3,12.0,37325.0
50,1,22.0,70358.0
46,0,11.0,95976.0
43,2,6.0,39991.0
3,0,5.0,23196.0
49,0,3.0,14220.0
50,0,11.0,85435.0
25,1,8.0,58654.0
50,1,6.0,87948.0
18,0,1.0,11256.0
16,2,15.0,73584.0
25,1,10.0,46923.0
35,2,12.0,58272.0
35,0,5.0,76788.0
50,3,25.0,163331.0
20,0,5.0,19346.0
31,2,0.5,67409.0
32,0,4.0,44796.0
35,2,9.0,41625.0
17,1,1.0,47990.0
17,0,2.0,47990.0
16,2,7.0,52255.0
51,0,6.0,170000.0
7,2,2.0,47225.0
43,2,7.0,60787.0
48,1,3.0,11280.0
17,1,10.0,59720.0
43,1,6.0,65053.0
46,2,11.0,124103.0
43,2,12.0,42657.0
50,0,9.0,79153.0
33,0,3.0,15564.0
17,1,23.0,74651.0
45,0,8.0,76184.0
